Provincias;Sexo;Generación;Periodo;Total
42 Soria;Ambos sexos;23 años;2020S2;4
42 Soria;Ambos sexos;23 años;2020S1;-3
42 Soria;Ambos sexos;23 años;2019S2;-9
42 Soria;Ambos sexos;23 años;2019S1;2
42 Soria;Ambos sexos;23 años;2018S2;-11
42 Soria;Ambos sexos;23 años;2018S1;1
42 Soria;Ambos sexos;23 años;2017S2;-4
42 Soria;Ambos sexos;23 años;2017S1;-9
42 Soria;Ambos sexos;23 años;2016S2;-7
42 Soria;Ambos sexos;23 años;2016S1;-8
42 Soria;Ambos sexos;23 años;2015S2;-3
42 Soria;Ambos sexos;23 años;2015S1;-6
42 Soria;Ambos sexos;23 años;2014S2;-8
42 Soria;Ambos sexos;23 años;2014S1;-4
42 Soria;Ambos sexos;23 años;2013S2;0
42 Soria;Ambos sexos;23 años;2013S1;0
42 Soria;Ambos sexos;23 años;2012S2;-4
42 Soria;Ambos sexos;23 años;2012S1;-5
42 Soria;Ambos sexos;23 años;2011S2;4
42 Soria;Ambos sexos;23 años;2011S1;9
42 Soria;Ambos sexos;23 años;2010S2;-1
42 Soria;Ambos sexos;23 años;2010S1;13
42 Soria;Ambos sexos;23 años;2009S2;-2
42 Soria;Ambos sexos;23 años;2009S1;5
42 Soria;Ambos sexos;23 años;2008S2;-10
42 Soria;Ambos sexos;23 años;2008S1;-0
42 Soria;Ambos sexos;24 años;2021S1;3
42 Soria;Ambos sexos;24 años;2020S2;3
42 Soria;Ambos sexos;24 años;2020S1;-6
42 Soria;Ambos sexos;24 años;2019S2;-3
42 Soria;Ambos sexos;24 años;2019S1;-5
42 Soria;Ambos sexos;24 años;2018S2;-6
42 Soria;Ambos sexos;24 años;2018S1;-3
42 Soria;Ambos sexos;24 años;2017S2;2
42 Soria;Ambos sexos;24 años;2017S1;-4
42 Soria;Ambos sexos;24 años;2016S2;-9
42 Soria;Ambos sexos;24 años;2016S1;-5
42 Soria;Ambos sexos;24 años;2015S2;-12
42 Soria;Ambos sexos;24 años;2015S1;-5
42 Soria;Ambos sexos;24 años;2014S2;-8
42 Soria;Ambos sexos;24 años;2014S1;-12
42 Soria;Ambos sexos;24 años;2013S2;-2
42 Soria;Ambos sexos;24 años;2013S1;-6
42 Soria;Ambos sexos;24 años;2012S2;-7
42 Soria;Ambos sexos;24 años;2012S1;-4
42 Soria;Ambos sexos;24 años;2011S2;-17
42 Soria;Ambos sexos;24 años;2011S1;4
42 Soria;Ambos sexos;24 años;2010S2;-12
42 Soria;Ambos sexos;24 años;2010S1;-7
42 Soria;Ambos sexos;24 años;2009S2;1
42 Soria;Ambos sexos;24 años;2009S1;-10
42 Soria;Ambos sexos;24 años;2008S2;-4
42 Soria;Ambos sexos;24 años;2008S1;-15
42 Soria;Ambos sexos;25 años;2021S1;-1
42 Soria;Ambos sexos;25 años;2020S2;-2
42 Soria;Ambos sexos;25 años;2020S1;-1
42 Soria;Ambos sexos;25 años;2019S2;-3
42 Soria;Ambos sexos;25 años;2019S1;-3
42 Soria;Ambos sexos;25 años;2018S2;-19
42 Soria;Ambos sexos;25 años;2018S1;-5
42 Soria;Ambos sexos;25 años;2017S2;-15
42 Soria;Ambos sexos;25 años;2017S1;-1
42 Soria;Ambos sexos;25 años;2016S2;-2
42 Soria;Ambos sexos;25 años;2016S1;-9
42 Soria;Ambos sexos;25 años;2015S2;-9
42 Soria;Ambos sexos;25 años;2015S1;-16
42 Soria;Ambos sexos;25 años;2014S2;-2
42 Soria;Ambos sexos;25 años;2014S1;-11
42 Soria;Ambos sexos;25 años;2013S2;-11
42 Soria;Ambos sexos;25 años;2013S1;-11
42 Soria;Ambos sexos;25 años;2012S2;-6
42 Soria;Ambos sexos;25 años;2012S1;3
42 Soria;Ambos sexos;25 años;2011S2;-1
42 Soria;Ambos sexos;25 años;2011S1;-9
42 Soria;Ambos sexos;25 años;2010S2;-4
42 Soria;Ambos sexos;25 años;2010S1;4
42 Soria;Ambos sexos;25 años;2009S2;-3
42 Soria;Ambos sexos;25 años;2009S1;-4
42 Soria;Ambos sexos;25 años;2008S2;-5
42 Soria;Ambos sexos;25 años;2008S1;-10
42 Soria;Ambos sexos;26 años;2021S1;2
42 Soria;Ambos sexos;26 años;2020S2;-5
42 Soria;Ambos sexos;26 años;2020S1;-15
42 Soria;Ambos sexos;26 años;2019S2;-18
42 Soria;Ambos sexos;26 años;2019S1;3
42 Soria;Ambos sexos;26 años;2018S2;-3
42 Soria;Ambos sexos;26 años;2018S1;-7
42 Soria;Ambos sexos;26 años;2017S2;-9
42 Soria;Ambos sexos;26 años;2017S1;0
42 Soria;Ambos sexos;26 años;2016S2;-15
42 Soria;Ambos sexos;26 años;2016S1;-1
42 Soria;Ambos sexos;26 años;2015S2;-7
42 Soria;Ambos sexos;26 años;2015S1;-9
42 Soria;Ambos sexos;26 años;2014S2;-9
42 Soria;Ambos sexos;26 años;2014S1;-13
42 Soria;Ambos sexos;26 años;2013S2;-3
42 Soria;Ambos sexos;26 años;2013S1;-3
42 Soria;Ambos sexos;26 años;2012S2;-16
42 Soria;Ambos sexos;26 años;2012S1;-3
42 Soria;Ambos sexos;26 años;2011S2;-1
42 Soria;Ambos sexos;26 años;2011S1;-10
42 Soria;Ambos sexos;26 años;2010S2;-4
42 Soria;Ambos sexos;26 años;2010S1;10
42 Soria;Ambos sexos;26 años;2009S2;1
42 Soria;Ambos sexos;26 años;2009S1;4
42 Soria;Ambos sexos;26 años;2008S2;3
42 Soria;Ambos sexos;26 años;2008S1;-7
42 Soria;Ambos sexos;27 años;2021S1;-2
42 Soria;Ambos sexos;27 años;2020S2;1
42 Soria;Ambos sexos;27 años;2020S1;-6
42 Soria;Ambos sexos;27 años;2019S2;-1
42 Soria;Ambos sexos;27 años;2019S1;-5
42 Soria;Ambos sexos;27 años;2018S2;-8
42 Soria;Ambos sexos;27 años;2018S1;-3
42 Soria;Ambos sexos;27 años;2017S2;-7
42 Soria;Ambos sexos;27 años;2017S1;-12
42 Soria;Ambos sexos;27 años;2016S2;-4
42 Soria;Ambos sexos;27 años;2016S1;-11
42 Soria;Ambos sexos;27 años;2015S2;-14
42 Soria;Ambos sexos;27 años;2015S1;-13
42 Soria;Ambos sexos;27 años;2014S2;-5
42 Soria;Ambos sexos;27 años;2014S1;-10
42 Soria;Ambos sexos;27 años;2013S2;-11
42 Soria;Ambos sexos;27 años;2013S1;-1
42 Soria;Ambos sexos;27 años;2012S2;-6
42 Soria;Ambos sexos;27 años;2012S1;-13
42 Soria;Ambos sexos;27 años;2011S2;-7
42 Soria;Ambos sexos;27 años;2011S1;-17
42 Soria;Ambos sexos;27 años;2010S2;-7
42 Soria;Ambos sexos;27 años;2010S1;-4
42 Soria;Ambos sexos;27 años;2009S2;-1
42 Soria;Ambos sexos;27 años;2009S1;2
42 Soria;Ambos sexos;27 años;2008S2;-5
42 Soria;Ambos sexos;27 años;2008S1;-11
42 Soria;Ambos sexos;28 años;2021S1;-7
42 Soria;Ambos sexos;28 años;2020S2;11
42 Soria;Ambos sexos;28 años;2020S1;-1
42 Soria;Ambos sexos;28 años;2019S2;1
42 Soria;Ambos sexos;28 años;2019S1;-5
42 Soria;Ambos sexos;28 años;2018S2;-2
42 Soria;Ambos sexos;28 años;2018S1;5
42 Soria;Ambos sexos;28 años;2017S2;-7
42 Soria;Ambos sexos;28 años;2017S1;-9
42 Soria;Ambos sexos;28 años;2016S2;-12
42 Soria;Ambos sexos;28 años;2016S1;-15
42 Soria;Ambos sexos;28 años;2015S2;-3
42 Soria;Ambos sexos;28 años;2015S1;-11
42 Soria;Ambos sexos;28 años;2014S2;3
42 Soria;Ambos sexos;28 años;2014S1;-11
42 Soria;Ambos sexos;28 años;2013S2;2
42 Soria;Ambos sexos;28 años;2013S1;-5
42 Soria;Ambos sexos;28 años;2012S2;-22
42 Soria;Ambos sexos;28 años;2012S1;-3
42 Soria;Ambos sexos;28 años;2011S2;-9
42 Soria;Ambos sexos;28 años;2011S1;-8
42 Soria;Ambos sexos;28 años;2010S2;-2
42 Soria;Ambos sexos;28 años;2010S1;-4
42 Soria;Ambos sexos;28 años;2009S2;2
42 Soria;Ambos sexos;28 años;2009S1;5
42 Soria;Ambos sexos;28 años;2008S2;8
42 Soria;Ambos sexos;28 años;2008S1;-10
42 Soria;Ambos sexos;29 años;2021S1;2
42 Soria;Ambos sexos;29 años;2020S2;-2
42 Soria;Ambos sexos;29 años;2020S1;-9
42 Soria;Ambos sexos;29 años;2019S2;-2
42 Soria;Ambos sexos;29 años;2019S1;3
42 Soria;Ambos sexos;29 años;2018S2;-3
42 Soria;Ambos sexos;29 años;2018S1;-11
42 Soria;Ambos sexos;29 años;2017S2;-1
42 Soria;Ambos sexos;29 años;2017S1;-12
42 Soria;Ambos sexos;29 años;2016S2;-9
42 Soria;Ambos sexos;29 años;2016S1;-5
42 Soria;Ambos sexos;29 años;2015S2;1
42 Soria;Ambos sexos;29 años;2015S1;-14
42 Soria;Ambos sexos;29 años;2014S2;7
42 Soria;Ambos sexos;29 años;2014S1;-9
42 Soria;Ambos sexos;29 años;2013S2;4
42 Soria;Ambos sexos;29 años;2013S1;7
42 Soria;Ambos sexos;29 años;2012S2;-9
42 Soria;Ambos sexos;29 años;2012S1;-13
42 Soria;Ambos sexos;29 años;2011S2;-5
42 Soria;Ambos sexos;29 años;2011S1;-4
42 Soria;Ambos sexos;29 años;2010S2;-3
42 Soria;Ambos sexos;29 años;2010S1;10
42 Soria;Ambos sexos;29 años;2009S2;6
42 Soria;Ambos sexos;29 años;2009S1;-10
42 Soria;Ambos sexos;29 años;2008S2;-3
42 Soria;Ambos sexos;29 años;2008S1;-3
42 Soria;Ambos sexos;30 años;2021S1;0
42 Soria;Ambos sexos;30 años;2020S2;7
42 Soria;Ambos sexos;30 años;2020S1;-6
42 Soria;Ambos sexos;30 años;2019S2;3
42 Soria;Ambos sexos;30 años;2019S1;-3
42 Soria;Ambos sexos;30 años;2018S2;-5
42 Soria;Ambos sexos;30 años;2018S1;-6
42 Soria;Ambos sexos;30 años;2017S2;-5
42 Soria;Ambos sexos;30 años;2017S1;-4
42 Soria;Ambos sexos;30 años;2016S2;-14
42 Soria;Ambos sexos;30 años;2016S1;-11
42 Soria;Ambos sexos;30 años;2015S2;3
42 Soria;Ambos sexos;30 años;2015S1;-2
42 Soria;Ambos sexos;30 años;2014S2;-2
42 Soria;Ambos sexos;30 años;2014S1;-1
42 Soria;Ambos sexos;30 años;2013S2;-6
42 Soria;Ambos sexos;30 años;2013S1;-5
42 Soria;Ambos sexos;30 años;2012S2;1
42 Soria;Ambos sexos;30 años;2012S1;-6
42 Soria;Ambos sexos;30 años;2011S2;-6
42 Soria;Ambos sexos;30 años;2011S1;-3
42 Soria;Ambos sexos;30 años;2010S2;-4
42 Soria;Ambos sexos;30 años;2010S1;-3
42 Soria;Ambos sexos;30 años;2009S2;10
42 Soria;Ambos sexos;30 años;2009S1;4
42 Soria;Ambos sexos;30 años;2008S2;-8
42 Soria;Ambos sexos;30 años;2008S1;-10
42 Soria;Ambos sexos;31 años;2021S1;-2
42 Soria;Ambos sexos;31 años;2020S2;8
42 Soria;Ambos sexos;31 años;2020S1;-4
42 Soria;Ambos sexos;31 años;2019S2;1
42 Soria;Ambos sexos;31 años;2019S1;-2
42 Soria;Ambos sexos;31 años;2018S2;-3
42 Soria;Ambos sexos;31 años;2018S1;-17
42 Soria;Ambos sexos;31 años;2017S2;-3
42 Soria;Ambos sexos;31 años;2017S1;-4
42 Soria;Ambos sexos;31 años;2016S2;-14
42 Soria;Ambos sexos;31 años;2016S1;-2
42 Soria;Ambos sexos;31 años;2015S2;-2
42 Soria;Ambos sexos;31 años;2015S1;-1
42 Soria;Ambos sexos;31 años;2014S2;-4
42 Soria;Ambos sexos;31 años;2014S1;2
42 Soria;Ambos sexos;31 años;2013S2;3
42 Soria;Ambos sexos;31 años;2013S1;-17
42 Soria;Ambos sexos;31 años;2012S2;-11
42 Soria;Ambos sexos;31 años;2012S1;6
42 Soria;Ambos sexos;31 años;2011S2;-10
42 Soria;Ambos sexos;31 años;2011S1;-13
42 Soria;Ambos sexos;31 años;2010S2;-12
42 Soria;Ambos sexos;31 años;2010S1;-12
42 Soria;Ambos sexos;31 años;2009S2;2
42 Soria;Ambos sexos;31 años;2009S1;9
42 Soria;Ambos sexos;31 años;2008S2;-22
42 Soria;Ambos sexos;31 años;2008S1;-21
42 Soria;Ambos sexos;32 años;2021S1;0
42 Soria;Ambos sexos;32 años;2020S2;12
42 Soria;Ambos sexos;32 años;2020S1;-6
42 Soria;Ambos sexos;32 años;2019S2;-12
42 Soria;Ambos sexos;32 años;2019S1;-5
42 Soria;Ambos sexos;32 años;2018S2;-2
42 Soria;Ambos sexos;32 años;2018S1;1
42 Soria;Ambos sexos;32 años;2017S2;4
42 Soria;Ambos sexos;32 años;2017S1;-10
42 Soria;Ambos sexos;32 años;2016S2;10
42 Soria;Ambos sexos;32 años;2016S1;-9
42 Soria;Ambos sexos;32 años;2015S2;-8
42 Soria;Ambos sexos;32 años;2015S1;-15
42 Soria;Ambos sexos;32 años;2014S2;-7
42 Soria;Ambos sexos;32 años;2014S1;-5
42 Soria;Ambos sexos;32 años;2013S2;-5
42 Soria;Ambos sexos;32 años;2013S1;-4
42 Soria;Ambos sexos;32 años;2012S2;-6
42 Soria;Ambos sexos;32 años;2012S1;-10
42 Soria;Ambos sexos;32 años;2011S2;-2
42 Soria;Ambos sexos;32 años;2011S1;-1
42 Soria;Ambos sexos;32 años;2010S2;4
42 Soria;Ambos sexos;32 años;2010S1;-9
42 Soria;Ambos sexos;32 años;2009S2;5
42 Soria;Ambos sexos;32 años;2009S1;-6
42 Soria;Ambos sexos;32 años;2008S2;8
42 Soria;Ambos sexos;32 años;2008S1;-3
42 Soria;Ambos sexos;33 años;2021S1;5
42 Soria;Ambos sexos;33 años;2020S2;0
42 Soria;Ambos sexos;33 años;2020S1;-6
42 Soria;Ambos sexos;33 años;2019S2;5
42 Soria;Ambos sexos;33 años;2019S1;10
42 Soria;Ambos sexos;33 años;2018S2;-21
42 Soria;Ambos sexos;33 años;2018S1;-3
42 Soria;Ambos sexos;33 años;2017S2;-2
42 Soria;Ambos sexos;33 años;2017S1;1
42 Soria;Ambos sexos;33 años;2016S2;-7
42 Soria;Ambos sexos;33 años;2016S1;-6
42 Soria;Ambos sexos;33 años;2015S2;-1
42 Soria;Ambos sexos;33 años;2015S1;-19
42 Soria;Ambos sexos;33 años;2014S2;-7
42 Soria;Ambos sexos;33 años;2014S1;3
42 Soria;Ambos sexos;33 años;2013S2;-6
42 Soria;Ambos sexos;33 años;2013S1;-3
42 Soria;Ambos sexos;33 años;2012S2;11
42 Soria;Ambos sexos;33 años;2012S1;-1
42 Soria;Ambos sexos;33 años;2011S2;-9
42 Soria;Ambos sexos;33 años;2011S1;-7
42 Soria;Ambos sexos;33 años;2010S2;4
42 Soria;Ambos sexos;33 años;2010S1;-0
42 Soria;Ambos sexos;33 años;2009S2;-3
42 Soria;Ambos sexos;33 años;2009S1;-12
42 Soria;Ambos sexos;33 años;2008S2;4
42 Soria;Ambos sexos;33 años;2008S1;-16
42 Soria;Ambos sexos;34 años;2021S1;1
42 Soria;Ambos sexos;34 años;2020S2;7
42 Soria;Ambos sexos;34 años;2020S1;0
42 Soria;Ambos sexos;34 años;2019S2;-3
42 Soria;Ambos sexos;34 años;2019S1;-2
42 Soria;Ambos sexos;34 años;2018S2;5
42 Soria;Ambos sexos;34 años;2018S1;1
42 Soria;Ambos sexos;34 años;2017S2;3
42 Soria;Ambos sexos;34 años;2017S1;-2
42 Soria;Ambos sexos;34 años;2016S2;1
42 Soria;Ambos sexos;34 años;2016S1;-7
42 Soria;Ambos sexos;34 años;2015S2;-10
42 Soria;Ambos sexos;34 años;2015S1;-9
42 Soria;Ambos sexos;34 años;2014S2;-0
42 Soria;Ambos sexos;34 años;2014S1;-9
42 Soria;Ambos sexos;34 años;2013S2;9
42 Soria;Ambos sexos;34 años;2013S1;-0
42 Soria;Ambos sexos;34 años;2012S2;-3
42 Soria;Ambos sexos;34 años;2012S1;-9
42 Soria;Ambos sexos;34 años;2011S2;5
42 Soria;Ambos sexos;34 años;2011S1;4
42 Soria;Ambos sexos;34 años;2010S2;1
42 Soria;Ambos sexos;34 años;2010S1;8
42 Soria;Ambos sexos;34 años;2009S2;5
42 Soria;Ambos sexos;34 años;2009S1;-11
42 Soria;Ambos sexos;34 años;2008S2;-6
42 Soria;Ambos sexos;34 años;2008S1;1
43 Tarragona;Ambos sexos;16 años;2021S1;-1
43 Tarragona;Ambos sexos;16 años;2020S2;22
43 Tarragona;Ambos sexos;16 años;2020S1;-4
43 Tarragona;Ambos sexos;16 años;2019S2;15
43 Tarragona;Ambos sexos;16 años;2019S1;21
43 Tarragona;Ambos sexos;16 años;2018S2;5
43 Tarragona;Ambos sexos;16 años;2018S1;-1
43 Tarragona;Ambos sexos;16 años;2017S2;-6
43 Tarragona;Ambos sexos;16 años;2017S1;-14
43 Tarragona;Ambos sexos;16 años;2016S2;11
43 Tarragona;Ambos sexos;16 años;2016S1;-2
43 Tarragona;Ambos sexos;16 años;2015S2;-14
43 Tarragona;Ambos sexos;16 años;2015S1;-19
43 Tarragona;Ambos sexos;16 años;2014S2;-20
43 Tarragona;Ambos sexos;16 años;2014S1;-23
43 Tarragona;Ambos sexos;16 años;2013S2;-27
43 Tarragona;Ambos sexos;16 años;2013S1;-14
43 Tarragona;Ambos sexos;16 años;2012S2;-24
43 Tarragona;Ambos sexos;16 años;2012S1;-17
43 Tarragona;Ambos sexos;16 años;2011S2;-16
43 Tarragona;Ambos sexos;16 años;2011S1;-11
43 Tarragona;Ambos sexos;16 años;2010S2;-5
43 Tarragona;Ambos sexos;16 años;2010S1;16
43 Tarragona;Ambos sexos;16 años;2009S2;-13
43 Tarragona;Ambos sexos;16 años;2009S1;-12
43 Tarragona;Ambos sexos;16 años;2008S2;12
43 Tarragona;Ambos sexos;16 años;2008S1;4
43 Tarragona;Ambos sexos;17 años;2021S1;21
43 Tarragona;Ambos sexos;17 años;2020S2;12
43 Tarragona;Ambos sexos;17 años;2020S1;15
43 Tarragona;Ambos sexos;17 años;2019S2;-7
43 Tarragona;Ambos sexos;17 años;2019S1;15
43 Tarragona;Ambos sexos;17 años;2018S2;12
43 Tarragona;Ambos sexos;17 años;2018S1;-10
43 Tarragona;Ambos sexos;17 años;2017S2;-1
43 Tarragona;Ambos sexos;17 años;2017S1;13
43 Tarragona;Ambos sexos;17 años;2016S2;-14
43 Tarragona;Ambos sexos;17 años;2016S1;-2
43 Tarragona;Ambos sexos;17 años;2015S2;1
43 Tarragona;Ambos sexos;17 años;2015S1;-22
43 Tarragona;Ambos sexos;17 años;2014S2;-5
43 Tarragona;Ambos sexos;17 años;2014S1;9
43 Tarragona;Ambos sexos;17 años;2013S2;3
43 Tarragona;Ambos sexos;17 años;2013S1;8
43 Tarragona;Ambos sexos;17 años;2012S2;-14
43 Tarragona;Ambos sexos;17 años;2012S1;-14
43 Tarragona;Ambos sexos;17 años;2011S2;-24
43 Tarragona;Ambos sexos;17 años;2011S1;-10
43 Tarragona;Ambos sexos;17 años;2010S2;-3
43 Tarragona;Ambos sexos;17 años;2010S1;4
43 Tarragona;Ambos sexos;17 años;2009S2;-6
43 Tarragona;Ambos sexos;17 años;2009S1;-5
43 Tarragona;Ambos sexos;17 años;2008S2;-5
43 Tarragona;Ambos sexos;17 años;2008S1;-9
43 Tarragona;Ambos sexos;18 años;2021S1;16
43 Tarragona;Ambos sexos;18 años;2020S2;14
43 Tarragona;Ambos sexos;18 años;2020S1;5
43 Tarragona;Ambos sexos;18 años;2019S2;-12
43 Tarragona;Ambos sexos;18 años;2019S1;15
43 Tarragona;Ambos sexos;18 años;2018S2;-5
43 Tarragona;Ambos sexos;18 años;2018S1;9
43 Tarragona;Ambos sexos;18 años;2017S2;-10
43 Tarragona;Ambos sexos;18 años;2017S1;-8
43 Tarragona;Ambos sexos;18 años;2016S2;1
43 Tarragona;Ambos sexos;18 años;2016S1;2
43 Tarragona;Ambos sexos;18 años;2015S2;-4
43 Tarragona;Ambos sexos;18 años;2015S1;-6
43 Tarragona;Ambos sexos;18 años;2014S2;-10
43 Tarragona;Ambos sexos;18 años;2014S1;-26
43 Tarragona;Ambos sexos;18 años;2013S2;-32
43 Tarragona;Ambos sexos;18 años;2013S1;-5
43 Tarragona;Ambos sexos;18 años;2012S2;-28
43 Tarragona;Ambos sexos;18 años;2012S1;-12
43 Tarragona;Ambos sexos;18 años;2011S2;-12
43 Tarragona;Ambos sexos;18 años;2011S1;-26
43 Tarragona;Ambos sexos;18 años;2010S2;2
43 Tarragona;Ambos sexos;18 años;2010S1;5
43 Tarragona;Ambos sexos;18 años;2009S2;1
43 Tarragona;Ambos sexos;18 años;2009S1;11
43 Tarragona;Ambos sexos;18 años;2008S2;-6
43 Tarragona;Ambos sexos;18 años;2008S1;4
43 Tarragona;Ambos sexos;19 años;2021S1;27
43 Tarragona;Ambos sexos;19 años;2020S2;2
43 Tarragona;Ambos sexos;19 años;2020S1;10
43 Tarragona;Ambos sexos;19 años;2019S2;-1
43 Tarragona;Ambos sexos;19 años;2019S1;-14
43 Tarragona;Ambos sexos;19 años;2018S2;-1
43 Tarragona;Ambos sexos;19 años;2018S1;-4
43 Tarragona;Ambos sexos;19 años;2017S2;13
43 Tarragona;Ambos sexos;19 años;2017S1;4
43 Tarragona;Ambos sexos;19 años;2016S2;5
43 Tarragona;Ambos sexos;19 años;2016S1;-2
43 Tarragona;Ambos sexos;19 años;2015S2;14
43 Tarragona;Ambos sexos;19 años;2015S1;-12
43 Tarragona;Ambos sexos;19 años;2014S2;-34
43 Tarragona;Ambos sexos;19 años;2014S1;-0
43 Tarragona;Ambos sexos;19 años;2013S2;-11
43 Tarragona;Ambos sexos;19 años;2013S1;-5
43 Tarragona;Ambos sexos;19 años;2012S2;-3
43 Tarragona;Ambos sexos;19 años;2012S1;4
43 Tarragona;Ambos sexos;19 años;2011S2;-20
43 Tarragona;Ambos sexos;19 años;2011S1;-11
43 Tarragona;Ambos sexos;19 años;2010S2;-29
43 Tarragona;Ambos sexos;19 años;2010S1;8
43 Tarragona;Ambos sexos;19 años;2009S2;-14
43 Tarragona;Ambos sexos;19 años;2009S1;2
43 Tarragona;Ambos sexos;19 años;2008S2;-6
43 Tarragona;Ambos sexos;19 años;2008S1;1
43 Tarragona;Ambos sexos;20 años;2021S1;44
43 Tarragona;Ambos sexos;20 años;2020S2;-8
43 Tarragona;Ambos sexos;20 años;2020S1;-1
43 Tarragona;Ambos sexos;20 años;2019S2;17
43 Tarragona;Ambos sexos;20 años;2019S1;22
43 Tarragona;Ambos sexos;20 años;2018S2;4
43 Tarragona;Ambos sexos;20 años;2018S1;-5
43 Tarragona;Ambos sexos;20 años;2017S2;-2
43 Tarragona;Ambos sexos;20 años;2017S1;3
43 Tarragona;Ambos sexos;20 años;2016S2;3
43 Tarragona;Ambos sexos;20 años;2016S1;12
43 Tarragona;Ambos sexos;20 años;2015S2;-25
43 Tarragona;Ambos sexos;20 años;2015S1;-20
43 Tarragona;Ambos sexos;20 años;2014S2;-8
43 Tarragona;Ambos sexos;20 años;2014S1;-18
43 Tarragona;Ambos sexos;20 años;2013S2;-27
43 Tarragona;Ambos sexos;20 años;2013S1;-6
43 Tarragona;Ambos sexos;20 años;2012S2;-38
43 Tarragona;Ambos sexos;20 años;2012S1;-5
43 Tarragona;Ambos sexos;20 años;2011S2;-22
43 Tarragona;Ambos sexos;20 años;2011S1;8
43 Tarragona;Ambos sexos;20 años;2010S2;1
43 Tarragona;Ambos sexos;20 años;2010S1;-14
43 Tarragona;Ambos sexos;20 años;2009S2;-22
43 Tarragona;Ambos sexos;20 años;2009S1;-11
43 Tarragona;Ambos sexos;20 años;2008S2;-5
43 Tarragona;Ambos sexos;20 años;2008S1;36
43 Tarragona;Ambos sexos;21 años;2021S1;33
43 Tarragona;Ambos sexos;21 años;2020S2;25
43 Tarragona;Ambos sexos;21 años;2020S1;-16
43 Tarragona;Ambos sexos;21 años;2019S2;-3
43 Tarragona;Ambos sexos;21 años;2019S1;0
43 Tarragona;Ambos sexos;21 años;2018S2;-16
43 Tarragona;Ambos sexos;21 años;2018S1;1
43 Tarragona;Ambos sexos;21 años;2017S2;6
43 Tarragona;Ambos sexos;21 años;2017S1;-16
43 Tarragona;Ambos sexos;21 años;2016S2;-19
43 Tarragona;Ambos sexos;21 años;2016S1;-4
43 Tarragona;Ambos sexos;21 años;2015S2;-7
43 Tarragona;Ambos sexos;21 años;2015S1;-31
43 Tarragona;Ambos sexos;21 años;2014S2;-22
43 Tarragona;Ambos sexos;21 años;2014S1;-26
43 Tarragona;Ambos sexos;21 años;2013S2;-9
43 Tarragona;Ambos sexos;21 años;2013S1;-4
43 Tarragona;Ambos sexos;21 años;2012S2;-6
43 Tarragona;Ambos sexos;21 años;2012S1;-4
43 Tarragona;Ambos sexos;21 años;2011S2;-20
43 Tarragona;Ambos sexos;21 años;2011S1;2
43 Tarragona;Ambos sexos;21 años;2010S2;27
43 Tarragona;Ambos sexos;21 años;2010S1;8
43 Tarragona;Ambos sexos;21 años;2009S2;4
43 Tarragona;Ambos sexos;21 años;2009S1;-32
43 Tarragona;Ambos sexos;21 años;2008S2;11
43 Tarragona;Ambos sexos;21 años;2008S1;7
43 Tarragona;Ambos sexos;22 años;2021S1;4
43 Tarragona;Ambos sexos;22 años;2020S2;16
43 Tarragona;Ambos sexos;22 años;2020S1;-9
43 Tarragona;Ambos sexos;22 años;2019S2;-5
43 Tarragona;Ambos sexos;22 años;2019S1;-9
43 Tarragona;Ambos sexos;22 años;2018S2;14
43 Tarragona;Ambos sexos;22 años;2018S1;2
43 Tarragona;Ambos sexos;22 años;2017S2;25
43 Tarragona;Ambos sexos;22 años;2017S1;-6
43 Tarragona;Ambos sexos;22 años;2016S2;-11
43 Tarragona;Ambos sexos;22 años;2016S1;-2
43 Tarragona;Ambos sexos;22 años;2015S2;-13
43 Tarragona;Ambos sexos;22 años;2015S1;-11
43 Tarragona;Ambos sexos;22 años;2014S2;-19
43 Tarragona;Ambos sexos;22 años;2014S1;4
43 Tarragona;Ambos sexos;22 años;2013S2;-14
43 Tarragona;Ambos sexos;22 años;2013S1;-8
43 Tarragona;Ambos sexos;22 años;2012S2;-41
43 Tarragona;Ambos sexos;22 años;2012S1;7
43 Tarragona;Ambos sexos;22 años;2011S2;-29
43 Tarragona;Ambos sexos;22 años;2011S1;-25
43 Tarragona;Ambos sexos;22 años;2010S2;1
43 Tarragona;Ambos sexos;22 años;2010S1;21
43 Tarragona;Ambos sexos;22 años;2009S2;6
43 Tarragona;Ambos sexos;22 años;2009S1;-5
43 Tarragona;Ambos sexos;22 años;2008S2;26
43 Tarragona;Ambos sexos;22 años;2008S1;4
43 Tarragona;Ambos sexos;23 años;2021S1;19
43 Tarragona;Ambos sexos;23 años;2020S2;20
43 Tarragona;Ambos sexos;23 años;2020S1;-23
43 Tarragona;Ambos sexos;23 años;2019S2;23
43 Tarragona;Ambos sexos;23 años;2019S1;-13
43 Tarragona;Ambos sexos;23 años;2018S2;-15
43 Tarragona;Ambos sexos;23 años;2018S1;-4
43 Tarragona;Ambos sexos;23 años;2017S2;-5
43 Tarragona;Ambos sexos;23 años;2017S1;13
43 Tarragona;Ambos sexos;23 años;2016S2;-27
43 Tarragona;Ambos sexos;23 años;2016S1;-13
43 Tarragona;Ambos sexos;23 años;2015S2;-44
43 Tarragona;Ambos sexos;23 años;2015S1;-27
43 Tarragona;Ambos sexos;23 años;2014S2;-30
43 Tarragona;Ambos sexos;23 años;2014S1;-20
43 Tarragona;Ambos sexos;23 años;2013S2;-25
